CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
5231-IWPEVK-XMG,4,3,Female,53,17,Sales,No,3,No," $66,000.00 ",8.9,1.127808,4.746192,No,Married,2,0,0,0,0,1,1,Own,Domestic," $41,700.00 ",22,No,Yes,Visa,11,15," $3,911.50 ",No,19, $20.40 , $151.05 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No
2959-FAGYWX-6XT,4,2,Male,32,18,Professional,No,1,No," $69,000.00 ",5.3,1.367718,2.289282,Yes,Married,4,6,0,0,0,1,1,Own,Foreign," $32,600.00 ",29,No,Yes,Disc,5,13," $5,761.60 ",Yes,11, $9.60 , $45.75 ,Yes, $49.80 , $497.70 ,Yes,Yes, $37.95 , $382.00 ,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,Yes
7235-KLPTOU-HYM,2,1,Male,74,10,Labor,No,27,Yes," $15,000.00 ",12,0.5922,1.2078,No,Married,2,0,0,0,0,0,1,Lease,Domestic," $4,700.00 ",24,No,No,Mast,17,16," $4,146.20 ",No,36, $75.90 , $947.50 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,17,No,No,No,No,No
5095-QMVWOH-LCN,4,5,Female,54,17,Professional,No,10,No," $32,000.00 ",5.5,0.14784,1.61216,No,Unmarried,2,7,1,0,0,1,1,Own,Domestic," $17,000.00 ",36,Yes,Yes,AMEX,21,12," $2,816.80 ",Yes,48, $53.55 , $846.95 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,20,Yes,No,Yes,No,Yes
9130-JKWTOS-A1U,1,1,Female,53,15,Service,No,9,No," $28,000.00 ",25.7,2.748872,4.447128,Yes,Unmarried,1,2,0,0,2,1,0,-1,-1," $(1,000.00)",28,No,No,Disc,22,16," $3,077.60 ",No,56, $57.45 ," $1,039.90 ",Yes, $32.60 ," $1,829.00 ",Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,Yes,No,Yes,21,Yes,Yes,Yes,No,No
5604-ONEEFM-03I,4,5,Male,46,9,Sales,No,2,No," $23,000.00 ",12.6,0.147798,2.750202,Yes,Married,3,4,0,1,0,0,2,Own,Foreign," $17,000.00 ",30,No,Yes,AMEX,13,5," $1,476.00 ",Yes,20, $31.80 , $206.00 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,Yes,No,No,No,No,26,Yes,No,No,No,Yes
7936-IYDYFQ-G9K,2,2,Female,61,13,Agriculture,Yes,29,Yes," $29,000.00 ",10.3,0.397271,2.589729,No,Married,2,0,0,0,0,1,2,Lease,Domestic," $15,500.00 ",29,No,No,Mast,39,6, $778.90 ,No,72, $76.50 ," $1,723.10 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,No,No,No,14,No,No,No,No,Yes
4846-SEUDSB-QT5,2,3,Male,42,17,Professional,No,7,No," $62,000.00 ",7.2,3.54888,0.91512,Yes,Unmarried,1,2,0,0,,1,2,Own,Domestic," $31,200.00 ",27,No,Yes,Disc,6,7," $6,920.90 ",No,22, $28.50 , $245.35 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,19,No,No,Yes,No,No
8115-FDSICU-EKN,3,2,Male,38,14,Sales,No,1,No," $28,000.00 ",11.7,1.739556,1.536444,No,Married,6,0,0,0,,0,2,Lease,Domestic," $13,200.00 ",24,Yes,No,Disc,3,7," $1,793.70 ",Yes,5, $12.30 , $22.40 ,Yes, $31.25 , $104.85 ,Yes,No, $-   , $-   ,No,Yes,No,No,No,No,No,Yes,No,22,Yes,No,No,No,No
2828-KIVWBG-6GA,3,3,Male,46,14,Service,No,7,No," $27,000.00 ",5.4,0.586116,0.871884,No,Married,5,0,0,0,,1,3,Own,Foreign," $16,300.00 ",29,No,No,Visa,24,10," $2,843.40 ",Yes,60, $58.50 ," $1,157.90 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,4,No,No,No,No,Yes,20,Yes,Yes,Yes,No,Yes
7637-SQZKBF-R5X,1,4,Female,70,11,Labor,No,23,Yes," $21,000.00 ",7.8,0.234234,1.403766,No,Unmarried,1,1,0,0,,0,3,Own,Foreign," $9,800.00 ",26,No,Yes,Othe,38,9," $3,422.30 ",No,71, $47.40 ," $1,117.55 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,15,No,No,No,No,Yes
0064-NJLGVM-CTR,4,5,Female,63,16,Service,Yes,29,No," $170,000.00 ",13,3.6686,18.4314,No,Married,4,7,1,1,,1,2,Own,Foreign," $78,000.00 ",26,No,No,AMEX,38,17," $8,064.50 ",No,71, $99.90 ," $2,383.65 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,No,No,No,22,No,No,No,No,Yes
0192-MGFZIR-QEO,2,5,Male,30,21,Sales,No,0,No," $41,000.00 ",10.9,0.764199,3.704801,Yes,Married,3,1,0,0,,0,1,Own,Foreign," $24,800.00 ",24,No,Yes,Mast,3,9," $4,958.20 ",Yes,10, $13.80 , $49.60 ,Yes, $41.45 , $356.15 ,Yes,Yes, $46.35 , $410.70 ,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,24,Yes,Yes,Yes,Yes,Yes
3639-EUAOAH-WNK,3,5,Female,50,13,Sales,No,5,No," $24,000.00 ",4,0.16608,0.79392,No,Unmarried,1,7,1,0,0,1,1,Own,Foreign," $15,400.00 ",30,No,No,Visa,7,11," $2,817.20 ",Yes,25, $23.40 , $211.00 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,Yes,No,2,Yes,Yes,Yes,Yes,No,14,Yes,No,No,No,No
2630-XEQTYA-4X8,2,3,Female,76,19,Sales,No,5,No," $17,000.00 ",12.9,0.949569,1.243431,No,Unmarried,2,0,0,0,0,0,1,Own,Domestic," $5,200.00 ",23,Yes,Yes,Visa,10,10," $1,564.90 ",No,24, $17.25 , $145.55 ,Yes, $32.20 , $740.40 ,Yes,No, $-   , $-   ,No,Yes,Yes,4,Yes,No,No,Yes,No,0,Yes,No,Yes,No,Yes
9427-YOKMMG-1SA,4,4,Male,54,18,Professional,No,8,No," $133,000.00 ",6.7,1.104964,7.806036,No,Unmarried,1,1,0,1,0,1,3,Own,Foreign," $68,400.00 ",23,No,Yes,Disc,36,7," $1,290.70 ",Yes,66, $87.15 ," $1,939.30 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,Yes,No,No,29,No,No,No,No,Yes
9449-DVAQCH-WQ2,3,1,Female,37,12,Professional,No,5,No," $44,000.00 ",13.3,1.158696,4.693304,No,Married,3,1,1,0,0,0,0,-1,-1," $(1,000.00)",27,Yes,No,Visa,19,12," $4,905.90 ",No,52, $26.55 , $503.55 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,Yes,No,No,18,No,Yes,No,No,No
6896-NCSSOZ-ASJ,2,4,Male,74,16,Professional,No,13,Yes," $16,000.00 ",11.5,0.77464,1.06536,No,Married,2,8,0,0,0,1,1,Lease,Foreign," $7,500.00 ",34,No,Yes,Visa,34,11," $3,001.20 ",No,66, $78.45 ," $1,710.50 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,Yes
9512-ESDUPH-9LX,5,4,Male,37,18,Sales,No,3,No," $49,000.00 ",8.2,2.274188,1.743812,No,Married,2,14,1,2,0,1,0,-1,-1," $(1,000.00)",23,No,Yes,Disc,14,19," $8,123.80 ",Yes,24, $22.05 , $189.00 ,Yes, $45.30 ," $1,090.05 ",No,Yes, $49.75 ," $1,166.15 ",Yes,Yes,Yes,2,No,Yes,Yes,No,Yes,25,Yes,Yes,Yes,Yes,No
7521-YFMYFC-J0A,2,2,Male,61,12,,No,16,No," $118,000.00 ",3.6,2.068776,2.179224,No,Married,4,1,0,1,0,1,3,Own,Foreign," $40,500.00 ",11,No,Yes,Mast,40,13," $6,745.40 ",No,72, $193.65 ," $4,507.10 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,Yes,Yes
9064-DHJRVC-0SG,2,1,Male,79,13,Professional,Yes,34,Yes," $16,000.00 ",7.9,0.376672,0.887328,No,Unmarried,1,8,0,0,0,0,2,Own,Domestic," $8,500.00 ",15,Yes,No,Mast,37,17," $3,501.80 ",Yes,71, $88.35 ," $2,127.50 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,14,No,No,No,No,Yes
3010-KVHEBF-9GL,4,3,Female,38,18,Sales,No,1,No," $49,000.00 ",23.5,4.95145,6.56355,Yes,Unmarried,2,2,2,0,0,1,3,Own,Foreign," $26,800.00 ",25,No,No,AMEX,3,10," $7,958.80 ",Yes,8, $7.20 , $10.70 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,18,No,Yes,No,No,Yes
5244-AWFIPA-DWJ,1,2,Male,61,12,Labor,No,32,No," $146,000.00 ",7.9,5.386378,6.147622,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic," $76,200.00 ",27,No,Yes,Disc,31,12," $4,080.50 ",Yes,59, $51.15 ," $1,079.70 ",No, $-   , $-   ,Yes,Yes, $31.35 ," $1,841.85 ",Yes,No,No,Yes,No,Yes,Yes,No,No,22,Yes,No,No,No,Yes
0386-GSRAYK-6QQ,3,1,Female,49,14,Labor,No,12,No," $58,000.00 ",7.2,2.572416,1.603584,No,Married,2,4,2,0,0,1,4,Own,Foreign," $30,600.00 ",24,Yes,Yes,Mast,21,12," $3,387.80 ",Yes,57, $27.30 , $526.50 ,Yes, $53.50 ," $3,055.20 ",Yes,Yes, $54.70 ," $3,036.75 ",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,15,No,Yes,Yes,Yes,No
4712-HWGFPD-XN7,2,1,Male,25,19,Sales,No,0,No," $30,000.00 ",4.7,0.42018,0.98982,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign," $14,400.00 ",25,No,Yes,Disc,7,5, $906.10 ,Yes,31, $21.15 , $227.45 ,Yes, $30.50 ," $1,001.65 ",No,No, $-   , $-   ,Yes,No,No,3,No,Yes,No,No,Yes,15,Yes,Yes,Yes,No,No
8022-LOLBNA-45T,5,5,Male,35,12,Labor,No,12,No," $56,000.00 ",11.7,1.454544,5.097456,No,Married,4,4,4,0,0,0,2,Own,Domestic," $50,100.00 ",24,Yes,Yes,AMEX,3,11," $2,146.40 ",No,3, $7.20 , $7.60 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,Yes,No,No,No,No,No,20,Yes,No,No,No,No
5566-IJVRXG-16H,3,4,Male,34,16,Labor,No,7,No," $49,000.00 ",10.2,0.62475,4.37325,No,Unmarried,3,3,1,2,0,1,3,Own,Foreign," $32,400.00 ",27,No,No,Disc,16,8," $1,741.00 ",Yes,41, $34.50 , $438.20 ,Yes, $34.70 ," $1,506.30 ",No,No, $-   , $-   ,No,No,No,3,No,No,No,No,Yes,21,Yes,Yes,Yes,No,No
6442-NPCZOY-JX5,4,2,Female,55,11,Crafts,Yes,17,No," $78,000.00 ",9.4,1.129128,6.202872,No,Married,2,6,3,3,0,1,2,Own,Foreign," $45,200.00 ",20,No,Yes,AMEX,16,10," $4,058.00 ",No,53, $39.30 , $684.40 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,27,No,No,No,No,No
9980-ZIBEGL-OBS,3,5,Female,52,19,Professional,No,8,No," $142,000.00 ",4.1,2.53257,3.28943,No,Married,3,10,1,1,0,1,2,Own,Foreign," $53,700.00 ",28,No,Yes,Disc,30,9," $3,531.60 ",Yes,64, $99.90 ," $2,231.10 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,No,Yes,Yes,Yes,23,No,No,Yes,No,Yes
1312-AGEWUT-PR7,4,4,Male,25,13,Service,No,4,No," $20,000.00 ",23.6,2.52048,2.19952,Yes,Unmarried,1,0,0,0,0,1,3,Own,Foreign," $10,600.00 ",30,No,Yes,Visa,4,14," $4,858.60 ",Yes,6, $21.75 , $36.25 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,No
7892-UAXSLE-01B,4,1,Female,53,17,Sales,No,5,No," $66,000.00 ",13.6,2.791536,6.184464,No,Married,3,1,1,0,0,1,0,-1,-1," $(1,000.00)",21,Yes,Yes,Mast,23,9," $2,372.90 ",No,38, $58.05 , $771.90 ,Yes, $34.75 ," $1,344.55 ",No,Yes, $36.55 ," $1,393.00 ",Yes,Yes,No,Yes,No,Yes,No,No,Yes,15,Yes,No,No,No,No
4202-OPHPHR-RZY,5,5,Female,69,16,Sales,No,3,Yes," $10,000.00 ",0.5,0.01345,0.03655,No,Married,4,14,0,0,0,1,3,Own,Foreign," $5,000.00 ",32,No,No,AMEX,27,10," $2,205.10 ",No,67, $35.40 , $832.60 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,Yes,No,No,16,Yes,No,Yes,No,Yes
3778-YBORGS-QQ6,5,4,Female,70,7,Service,No,33,No," $91,000.00 ",7,1.45236,4.91764,No,Unmarried,1,0,0,0,0,0,2,Lease,Domestic," $43,200.00 ",28,Yes,No,Visa,14,11," $2,989.20 ",No,32, $20.70 , $252.25 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,20,No,No,Yes,No,Yes
4480-JNZYSL-5L3,3,1,Male,33,12,Sales,No,3,No," $43,000.00 ",10.6,1.239776,3.318224,No,Married,4,2,1,1,0,1,6,Own,Domestic," $24,400.00 ",22,Yes,Yes,Visa,15,10," $4,450.90 ",Yes,38, $22.20 , $284.75 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,No,Yes,No,15,No,No,No,No,No
1230-EGVSOA-POF,4,3,Female,36,19,Service,No,5,No," $80,000.00 ",15.4,1.36752,10.95248,No,Married,3,1,1,0,0,0,0,-1,-1," $(1,000.00)",29,Yes,Yes,Disc,8,12," $3,373.20 ",Yes,27, $42.15 , $322.55 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,Yes,No,No,No,No,Yes,20,Yes,No,Yes,No,Yes
2967-MSSCPH-MT4,1,2,Female,69,12,Crafts,Yes,34,Yes," $33,000.00 ",31.5,1.361745,9.033255,No,Married,2,0,0,0,0,1,0,-1,-1," $(1,000.00)",29,No,No,Mast,23,5," $1,037.90 ",No,58, $26.10 , $529.30 ,Yes, $35.55 ," $2,102.40 ",Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,No,No,No,No,Yes
3124-NRWYXM-H4V,4,4,Female,26,14,Sales,No,1,No," $31,000.00 ",13.8,2.5668,1.7112,No,Unmarried,3,0,0,0,0,1,1,Lease,Domestic," $12,400.00 ",34,No,No,Visa,9,11," $5,266.50 ",Yes,17, $17.10 , $105.30 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,22,No,No,No,No,No
0017-SYHARA-8BI,1,2,Male,50,20,Agriculture,No,15,No," $228,000.00 ",13.4,14.267784,16.284216,No,Married,4,2,1,1,0,1,1,Own,Domestic," $77,700.00 ",25,Yes,Yes,Disc,19,12," $5,943.80 ",No,38, $18.00 , $214.55 ,Yes, $39.80 ," $1,572.00 ",Yes,No, $-   , $-   ,Yes,No,No,4,No,No,No,No,Yes,22,Yes,Yes,Yes,No,No
2765-BPGUUX-04S,1,1,Female,76,12,Sales,No,14,Yes," $13,000.00 ",14.6,0.5694,1.3286,No,Married,2,2,2,0,0,1,4,Lease,Foreign," $6,400.00 ",20,No,No,Mast,23,6, $990.70 ,No,49, $43.20 , $692.65 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,Yes,No,No,No,No,No,19,Yes,Yes,No,No,Yes
4986-PXVYOM-S94,5,5,Male,63,19,Labor,Yes,18,No," $163,000.00 ",20.2,9.910726,23.015274,No,Married,2,4,3,1,0,1,2,Own,Domestic," $95,700.00 ",31,No,Yes,AMEX,33,14," $7,256.30 ",No,67, $91.80 ," $1,996.75 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,Yes,No,No,13,Yes,Yes,No,No,Yes
7891-UDFJZG-X7O,1,1,Female,47,16,Service,No,14,No," $122,000.00 ",5.1,1.157292,5.064708,No,Married,2,4,0,0,0,1,2,Own,Domestic," $71,500.00 ",22,No,No,Disc,15,10," $2,258.00 ",No,46, $24.60 , $358.25 ,Yes, $37.30 ," $1,729.90 ",Yes,No, $-   , $-   ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,29,Yes,Yes,Yes,No,Yes
4163-JXRVOB-91T,4,2,Male,71,20,Sales,No,11,No," $84,000.00 ",9,1.1718,6.3882,No,Unmarried,1,9,0,0,0,1,2,Own,Foreign," $38,900.00 ",33,No,Yes,AMEX,31,14," $5,217.60 ",Yes,58, $25.50 , $505.60 ,Yes, $55.50 ," $3,178.15 ",Yes,Yes, $43.75 ," $2,382.75 ",Yes,Yes,Yes,2,No,No,No,Yes,Yes,16,Yes,Yes,Yes,No,Yes
6851-QTAWZP-5BD,1,1,Female,74,16,Sales,Yes,2,Yes," $16,000.00 ",3.3,0.139392,0.388608,No,Married,2,2,1,0,0,0,1,Lease,Domestic," $8,700.00 ",15,No,Yes,Disc,9,4, $664.40 ,No,17, $20.70 , $107.10 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,Yes,Yes,No,27,No,Yes,No,No,No
1735-OEUNCV-OWO,1,1,Female,56,17,Professional,No,7,No," $142,000.00 ",10.2,7.068192,7.415808,No,Unmarried,1,7,0,0,0,1,3,Own,Domestic," $60,100.00 ",26,Yes,Yes,Visa,14,6," $2,628.50 ",No,35, $25.20 , $267.80 ,Yes, $23.80 , $803.00 ,No,No, $-   , $-   ,No,No,No,Yes,No,No,No,No,Yes,17,Yes,No,Yes,No,Yes
3053-MFBQEQ-N4X,5,4,Male,28,18,Sales,No,0,No," $25,000.00 ",4.8,0.2052,0.9948,No,Unmarried,2,4,0,0,0,1,3,Own,Domestic," $14,300.00 ",31,No,No,Visa,7,11," $4,634.80 ",No,13, $5.70 , $24.15 ,Yes, $26.85 , $303.35 ,Yes,No, $-   , $-   ,Yes,No,No,4,No,No,No,No,Yes,21,Yes,Yes,Yes,No,Yes
5944-TFCYBB-DS4,5,1,Male,41,9,Service,No,11,No," $32,000.00 ",20.4,2.787456,3.740544,No,Married,4,1,0,1,0,1,3,Lease,Domestic," $16,900.00 ",29,No,No,Mast,23,10," $2,305.20 ",No,66, $43.65 ," $1,047.00 ",Yes, $34.00 ," $2,229.05 ",Yes,No, $-   , $-   ,Yes,No,No,3,No,No,No,No,Yes,25,Yes,Yes,Yes,No,No
0966-NHOJIT-F4B,3,3,Female,45,12,Labor,No,14,No," $97,000.00 ",12.8,3.116416,9.299584,No,Married,2,0,0,0,0,1,2,Own,Foreign," $33,700.00 ",18,Yes,Yes,Visa,27,11," $5,553.10 ",No,70, $82.20 ," $1,916.55 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,21,No,Yes,No,No,Yes
1454-NFDIPL-ST9,3,5,Female,46,9,Sales,No,1,No," $32,000.00 ",8.1,0.476928,2.115072,No,Unmarried,1,4,2,2,0,1,2,Lease,Foreign," $10,200.00 ",21,Yes,Yes,Visa,2,13," $3,762.60 ",No,6, $9.00 , $18.15 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,No,Yes,No,19,No,No,No,No,No
5112-YVRGNG-XEW,4,4,Female,40,18,Sales,No,1,No," $25,000.00 ",2.6,0.2977,0.3523,No,Married,3,8,0,0,0,0,1,Own,Domestic," $15,500.00 ",30,No,No,Visa,16,11," $4,054.20 ",No,56, $15.15 , $327.45 ,Yes, $37.55 ," $2,097.20 ",Yes,No, $-   , $-   ,No,Yes,No,2,No,No,No,No,Yes,10,Yes,Yes,Yes,No,No
1294-NNEKWN-CBW,3,3,Male,34,15,Professional,No,3,No," $37,000.00 ",10,0.6956,3.0044,No,Married,4,0,0,0,0,0,3,Own,Domestic," $22,400.00 ",19,No,Yes,Mast,16,14," $4,943.30 ",No,49, $20.55 , $339.35 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,No,Yes,No,21,No,No,Yes,No,No
8294-TOQGIK-L5Q,2,4,Male,18,13,Sales,No,0,No," $16,000.00 ",4.7,0.513616,0.238384,Yes,Unmarried,2,1,0,1,0,0,4,Lease,Foreign," $5,200.00 ",29,No,Yes,Visa,0,8," $2,458.40 ",Yes,2, $26.10 , $19.90 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,19,Yes,Yes,Yes,No,No
8311-ZQBQDO-7GB,4,3,Female,20,15,Labor,No,0,No," $35,000.00 ",4.9,0.29498,1.42002,Yes,Married,3,0,0,0,0,1,2,Own,Domestic," $17,800.00 ",21,No,Yes,AMEX,2,11," $6,019.30 ",No,14, $16.50 , $69.10 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,18,No,Yes,No,No,No
5106-JTUNGC-1VO,4,2,Male,53,9,Service,No,20,No," $51,000.00 ",13.7,2.005269,4.981731,No,Married,6,5,0,1,0,0,1,Own,Domestic," $21,700.00 ",28,No,Yes,AMEX,18,12," $3,806.40 ",No,54, $21.30 , $375.10 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,Yes
0149-MDXYXQ-WTU,4,4,Female,24,11,Professional,No,1,No," $34,000.00 ",10.4,1.142128,2.393872,Yes,Married,5,3,0,0,0,0,3,Own,Foreign," $15,400.00 ",36,No,No,Mast,6,16," $6,855.00 ",Yes,42, $32.40 , $456.25 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,3,No,Yes,No,No,Yes,19,Yes,No,No,No,Yes
6725-PUIEGJ-LR7,1,3,Male,78,21,Labor,No,28,Yes," $25,000.00 ",8.3,0.944125,1.130875,No,Unmarried,1,9,1,0,0,0,1,Own,Domestic," $13,800.00 ",22,No,No,Visa,40,9," $1,662.10 ",Yes,72, $80.40 ," $1,972.45 ",Yes, $71.50 ," $5,174.45 ",Yes,Yes, $90.60 ," $6,445.95 ",Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,Yes
6553-IAQEZM-EDF,1,1,Female,33,14,,No,4,No," $35,000.00 ",18.4,2.78852,3.65148,No,Married,2,3,0,1,0,1,1,Own,Domestic," $18,800.00 ",16,No,Yes,Disc,15,11," $2,364.90 ",No,67, $86.70 ," $1,973.30 ",Yes, $56.45 ," $3,769.60 ",Yes,Yes, $65.15 ," $4,245.30 ",Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,No,18,Yes,Yes,Yes,Yes,Yes
4018-QXZCGI-O4Q,5,5,Male,78,12,Sales,No,15,Yes," $13,000.00 ",4.4,0.219076,0.352924,No,Married,2,0,0,0,0,1,2,Lease,Foreign," $6,900.00 ",31,No,No,Disc,38,9, $962.40 ,No,71, $188.70 ," $4,433.55 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,15,No,No,No,No,Yes
5998-OKHKEK-0A3,3,3,Male,24,19,Sales,No,0,No," $32,000.00 ",4.2,0.231168,1.112832,Yes,Married,3,0,0,0,0,0,1,Own,Foreign," $18,400.00 ",16,Yes,No,Mast,7,7," $1,991.50 ",Yes,15, $11.55 , $59.80 ,Yes, $30.20 , $416.30 ,No,No, $-   , $-   ,No,Yes,No,Yes,No,No,Yes,No,Yes,14,Yes,Yes,Yes,No,No
4742-XFCJNI-UJK,3,5,Female,26,14,Crafts,No,3,No," $29,000.00 ",3.6,0.01044,1.03356,No,Married,2,2,1,0,0,0,2,Own,Domestic," $11,600.00 ",23,No,Yes,AMEX,8,11," $4,192.80 ",No,31, $9.60 , $73.00 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,No,No,Yes,No,17,Yes,Yes,Yes,No,No
1918-YUNRXD-817,1,1,Male,64,21,Sales,No,3,Yes," $13,000.00 ",5.5,0.429715,0.285285,No,Married,2,2,0,0,2,0,1,Own,Foreign," $5,500.00 ",15,Yes,Yes,AMEX,23,6," $1,176.70 ",Yes,51, $37.65 , $645.00 ,Yes, $32.55 ," $1,587.85 ",No,Yes, $23.55 ," $1,177.35 ",Yes,Yes,No,4,No,No,No,No,Yes,12,Yes,Yes,Yes,No,No
9521-AILDLM-GVV,1,3,Male,70,12,Service,No,18,Yes," $15,000.00 ",9,0.3024,1.0476,No,Unmarried,1,0,0,0,0,1,2,Lease,Domestic," $6,600.00 ",19,No,No,Mast,32,9," $2,097.30 ",Yes,63, $45.90 , $925.60 ,Yes, $27.00 ," $1,563.70 ",Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,10,Yes,No,No,No,Yes
3930-ZVCNTJ-4AM,4,5,Female,57,10,Service,No,15,No," $56,000.00 ",12.1,1.734656,5.041344,No,Unmarried,1,21,0,0,0,1,1,Own,Domestic," $24,500.00 ",27,Yes,Yes,Visa,2,17," $5,424.50 ",No,5, $13.65 , $19.05 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,27,No,Yes,Yes,No,No
3180-TBQJKF-MPB,5,5,Male,29,16,Sales,Yes,2,No," $25,000.00 ",21,1.39125,3.85875,No,Unmarried,2,2,2,0,0,0,3,Own,Domestic," $9,200.00 ",24,No,No,Disc,10,8," $2,455.50 ",Yes,26, $15.75 , $137.75 ,No, $-   , $-   ,Yes,Yes, $32.65 , $776.45 ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,17,Yes,No,Yes,No,Yes
0247-QOHCLZ-0YP,2,1,Female,44,19,Professional,Yes,9,No," $95,000.00 ",9.5,2.18405,6.84095,No,Unmarried,2,0,0,0,0,1,0,-1,-1," $(1,000.00)",24,No,No,Disc,8,7," $1,801.10 ",No,20, $17.25 , $137.65 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,Yes,16,Yes,Yes,Yes,No,No
