,CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,Gender_num,LoanDefault_num,DebtToIncomeRatio_Recoded,Age_Recoded,PhoneCoTenure_Coded,OwnsMobileDevice_Coded,HomeOwner2,VoiceLastMonth_Coded,CardSpendMonth_cat,EquipmentOverTenure_cat,CarValue_cat
2796,1677-FFTQYV-GNJ,2,5,Female,73,16,Professional,No,18,Yes,11000.0,4.2,0.054516,0.407484,2,2,1.0,8.0,3.0,1.0,0.0,0.0,3,Lease,Domestic,6500.0,39,No,Yes,Visa,29,11,2202.5,No,60, $33.30 , $674.70 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,Yes,Yes,No,No,25,No,No,No,No,No,2.0,2,1,4,4,1,1.0,33.3,1,1,1
2797,9156-VTNKXY-XNC,1,1,Female,39,14,Sales,No,4,No,24000.0,1.0,0.0816,0.1584,2,1,4.0,1.0,0.0,1.0,0.0,0.0,0,-1,-1,1000.0,22,No,No,Visa,11,8,2177.7,Yes,29, $22.50 , $227.25 ,Yes, $20.50 ,544.05,No,0, $-   ,1,No,No,No,4,No,No,No,No,Yes,22,Yes,No,No,No,No,2.0,2,1,2,2,1,1.0,22.5,1,1,1
2798,2012-RQECJI-6PR,1,3,Female,24,19,Service,No,0,No,92000.0,14.1,0.765348,12.206652,2,1,7.0,7.0,0.0,2.0,2.0,0.0,3,Own,Foreign,44000.0,23,No,Yes,Mast,6,13,3238.1,Yes,26, $26.40 , $201.45 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,Yes,0,Yes,Yes,Yes,Yes,No,21,No,Yes,No,Yes,No,2.0,2,3,1,2,2,1.0,26.4,1,1,2
2799,9440-HYZQYW-WCB,2,3,Male,25,12,Sales,No,0,No,19000.0,10.0,0.969,0.931,2,2,1.0,6.0,0.0,0.0,0.0,0.0,2,Own,Foreign,8700.0,34,Yes,Yes,Visa,1,0,0.0,Yes,1, $6.00 , $2.00 ,Yes, $24.00 ,24.0,No,0, $-   ,1,No,No,No,0,Yes,Yes,No,Yes,No,33,No,Yes,No,No,No,1.0,2,2,1,1,2,1.0,6.0,1,1,1
2800,8396-JZZAGP-FB1,4,3,Male,59,16,Service,No,27,No,143000.0,8.0,1.12112,10.31888,2,2,1.0,1.0,0.0,0.0,1.0,0.0,4,Own,Foreign,58500.0,23,No,No,Visa,40,19,6595.9,Yes,72, $66.60 ," $1,605.10 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,25,No,No,Yes,No,Yes,1.0,2,2,3,4,1,1.0,66.6,1,1,3
2801,8031-GAIWVT-U3I,4,1,Male,23,18,Professional,No,0,No,79000.0,4.2,0.428022,2.889978,1,2,1.0,2.0,1.0,1.0,0.0,1.0,3,Own,Foreign,42800.0,21,No,No,Visa,5,12,3682.5,Yes,9, $10.50 , $37.95 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,3,Yes,No,Yes,No,Yes,23,Yes,Yes,Yes,No,No,1.0,1,1,1,1,2,2.0,10.5,1,1,2
2802,9389-DIVFAG-BWU,4,1,Male,30,13,Service,No,9,No,50000.0,22.1,0.7514,10.2986,1,2,3.0,0.0,0.0,0.0,0.0,0.0,2,Own,Foreign,23900.0,23,No,No,Visa,12,14,3829.0,Yes,34, $29.85 , $304.50 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,22,No,Yes,No,No,No,1.0,1,4,1,2,2,1.0,29.85,1,1,1
2803,2688-LKNTHG-FFU,4,4,Female,63,16,Labor,No,17,No,93000.0,4.2,0.374976,3.531024,2,1,2.0,9.0,2.0,2.0,0.0,1.0,2,Own,Domestic,52100.0,30,No,Yes,Visa,37,14,7445.2,No,71, $156.90 ," $3,740.60 ",No, $-   ,0.0,Yes,0, $-   ,1,No,Yes,No,0,Yes,Yes,Yes,Yes,No,21,Yes,No,No,Yes,Yes,2.0,2,1,4,4,1,2.0,156.9,1,1,3
2804,6786-HCPJTU-GSK,1,4,Male,67,12,Crafts,No,35,Yes,19000.0,18.6,0.31806,3.21594,2,2,1.0,3.0,3.0,0.0,0.0,1.0,0,-1,-1,1000.0,23,No,No,Mast,35,7,1011.3,No,69, $48.00 ," $1,092.40 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,17,No,Yes,Yes,No,Yes,1.0,2,4,4,4,2,2.0,48.0,1,1,1
2805,2433-SCDZCN-ZTU,2,1,Male,38,14,Crafts,No,7,No,43000.0,0.7,0.146888,0.154112,2,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Own,Foreign,28700.0,18,Yes,Yes,Mast,6,14,4510.7,Yes,13, $11.40 , $52.70 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,2,Yes,No,No,No,No,20,Yes,Yes,Yes,No,No,1.0,2,1,2,1,2,2.0,11.4,1,1,2
2806,1500-KHFJPE-Q5U,2,1,Female,24,17,Sales,No,0,No,34000.0,20.2,3.488944,3.379056,1,2,4.0,6.0,0.0,0.0,0.0,0.0,3,Own,Domestic,16700.0,19,No,No,Visa,3,9,1805.7,Yes,9, $12.90 , $35.90 ,Yes, $28.20 ,220.8,No,1, $17.75 ,1,No,No,No,4,No,No,No,No,Yes,21,Yes,Yes,Yes,No,No,2.0,1,4,1,1,2,1.0,12.9,1,1,1
2807,1210-DFERRV-YE6,3,3,Male,40,14,Professional,Yes,2,No,22000.0,5.8,0.447876,0.828124,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0,-1,-1,1000.0,19,No,No,Mast,6,11,4067.2,No,21, $18.90 , $133.95 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,2,No,No,No,No,No,28,Yes,Yes,No,No,No,1.0,2,2,2,2,2,2.0,18.9,1,1,1
2808,2160-FHTFDO-9EL,4,4,Female,18,13,Sales,Yes,0,No,20000.0,15.1,0.50736,2.51264,1,2,1.0,2.0,1.0,1.0,0.0,1.0,1,Own,Foreign,8800.0,33,No,No,Visa,0,14,3070.5,No,11, $15.45 , $70.40 ,No, $-   ,0.0,No,0, $-   ,1,Yes,No,No,0,No,No,Yes,No,No,28,No,Yes,Yes,No,No,2.0,1,4,1,1,2,2.0,15.45,1,1,1
2809,1994-QKDOIY-XKP,1,1,Female,18,13,Professional,No,0,No,18000.0,8.5,0.91188,0.61812,1,2,3.0,5.0,0.0,0.0,0.0,1.0,1,Own,Domestic,9600.0,19,Yes,Yes,Disc,0,12,2790.3,Yes,9, $41.55 , $140.40 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,No,0,Yes,No,Yes,No,No,32,Yes,No,Yes,No,No,2.0,1,2,1,1,1,2.0,41.55,1,1,1
2810,0219-ALHPXT-GZE,1,1,Male,53,14,Professional,No,16,No,181000.0,16.6,6.369752,23.676248,2,1,2.0,2.0,0.0,2.0,0.0,1.0,4,Own,Domestic,89300.0,24,Yes,Yes,Disc,34,11,5966.6,Yes,68, $82.65 ," $1,925.95 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,Yes,23,No,Yes,No,No,Yes,1.0,2,4,3,4,2,2.0,82.65,1,1,4
2811,8365-TUAPOY-AFJ,4,5,Female,70,16,Labor,No,29,Yes,90000.0,16.0,1.9296,12.4704,2,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Lease,Domestic,40200.0,24,No,No,AMEX,27,8,4127.8,No,57, $26.40 , $552.70 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,3,No,No,Yes,No,No,14,Yes,Yes,Yes,No,Yes,2.0,2,4,4,3,2,2.0,26.4,1,1,2
2812,5763-UPPXZR-KC6,1,4,Female,51,20,Sales,No,2,No,33000.0,3.1,0.362142,0.660858,2,1,2.0,0.0,0.0,0.0,0.0,0.0,2,Own,Foreign,16100.0,26,No,No,Disc,9,8,1888.5,Yes,32, $23.70 , $246.45 ,Yes, $43.95 ,1352.8,No,1, $35.70 ,1,Yes,Yes,Yes,4,Yes,Yes,No,No,Yes,12,Yes,Yes,Yes,No,No,2.0,2,1,3,2,2,1.0,23.7,1,1,1
2813,1021-BKWCOZ-SLE,4,2,Female,38,16,Labor,No,11,No,167000.0,3.4,2.941204,2.736796,2,1,3.0,8.0,1.0,0.0,0.0,1.0,3,Own,Foreign,79200.0,17,No,No,Mast,20,13,5139.7,No,67, $105.00 ," $2,382.35 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,2,No,No,No,Yes,No,19,Yes,Yes,No,No,Yes,2.0,2,1,2,4,2,2.0,105.0,1,1,4
2814,0620-EOJBKD-U7E,5,3,Female,33,15,Sales,No,2,No,33000.0,18.0,0.7425,5.1975,2,2,3.0,0.0,0.0,0.0,0.0,0.0,1,Own,Foreign,13000.0,16,No,No,Mast,3,10,2312.8,Yes,5, $14.85 , $20.30 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,21,No,Yes,Yes,No,No,2.0,2,4,2,1,2,1.0,14.85,1,1,1
2815,0551-HWDDQJ-6DT,5,3,Male,74,18,Crafts,No,33,Yes,9000.0,2.1,0.031941,0.157059,2,2,1.0,6.0,0.0,0.0,0.0,1.0,2,Lease,Foreign,4800.0,22,No,No,Visa,33,15,3288.2,No,63, $48.90 , $997.95 ,Yes, $44.50 ,2631.5,Yes,1, $40.85 ,1,Yes,No,Yes,3,No,Yes,Yes,No,Yes,17,Yes,Yes,Yes,Yes,Yes,1.0,2,1,4,4,2,2.0,48.9,1,2,1
2816,4238-ULZPRI-3SS,2,2,Male,56,17,Professional,No,5,No,112000.0,3.3,1.079232,2.616768,2,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Foreign,46300.0,21,No,Yes,AMEX,7,11,5274.6,No,20, $34.35 , $212.05 ,Yes, $39.90 ,795.5,Yes,0, $-   ,1,No,No,No,0,No,Yes,No,No,No,16,No,Yes,Yes,No,No,1.0,2,1,3,2,2,2.0,34.35,1,1,2
2817,1868-FDNNRB-RJ8,5,4,Male,66,14,Service,No,26,Yes,44000.0,6.0,0.8844,1.7556,2,1,2.0,0.0,0.0,0.0,0.0,1.0,2,Lease,Domestic,26200.0,31,Yes,No,Visa,38,13,4143.8,No,70, $43.20 ," $1,010.75 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,No,Yes,No,20,Yes,No,No,No,Yes,1.0,2,2,4,4,1,2.0,43.2,1,1,2
2818,2701-REFVHC-0WJ,3,5,Female,21,9,Professional,No,1,No,18000.0,4.7,0.64296,0.20304,1,1,5.0,4.0,0.0,0.0,0.0,1.0,1,Own,Domestic,7900.0,28,No,No,AMEX,3,10,1859.6,No,22, $26.85 , $165.95 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,23,No,No,No,No,No,2.0,1,1,1,2,1,2.0,26.85,1,1,1
2819,4984-TXTWMO-IL1,3,5,Male,28,13,Sales,No,2,No,30000.0,2.5,0.3915,0.3585,2,1,6.0,8.0,0.0,0.0,5.0,0.0,1,Lease,Foreign,13800.0,29,No,Yes,Mast,3,8,1046.0,Yes,9, $9.75 , $28.75 ,Yes, $25.05 ,204.85,No,0, $-   ,1,No,No,No,1,No,No,No,No,Yes,22,Yes,Yes,Yes,No,No,1.0,2,1,1,1,2,1.0,9.75,1,1,1
2820,6254-NPBPLQ-MN9,3,1,Male,41,11,Professional,No,9,No,35000.0,7.5,0.616875,2.008125,2,1,3.0,0.0,0.0,0.0,0.0,1.0,3,Lease,Domestic,24000.0,20,No,No,Mast,23,9,2846.9,Yes,66, $56.70 ," $1,260.70 ",No, $-   ,0.0,Yes,1, $37.35 ,1,No,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,22,Yes,No,Yes,Yes,Yes,1.0,2,2,2,4,1,2.0,56.7,1,1,1
2821,6977-VVFCPU-OHB,1,3,Female,27,18,Sales,No,0,No,22000.0,3.4,0.343332,0.404668,2,1,6.0,1.0,1.0,0.0,0.0,1.0,3,Own,Foreign,9000.0,32,No,No,Disc,5,15,2870.9,No,11, $16.20 , $58.75 ,Yes, $21.60 ,196.9,No,0, $-   ,1,No,No,No,4,No,No,No,No,Yes,16,Yes,Yes,Yes,No,No,2.0,2,1,1,1,2,2.0,16.2,1,1,1
2822,4528-WSDUCW-WCM,4,5,Male,38,13,Sales,No,3,No,32000.0,14.9,1.38272,3.38528,1,2,1.0,5.0,3.0,2.0,0.0,1.0,1,Lease,Domestic,16400.0,29,Yes,No,Mast,8,15,1995.4,Yes,23, $29.55 , $242.50 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,23,No,No,No,No,No,1.0,1,3,2,2,1,2.0,29.55,1,1,1
2823,5941-FMWIQQ-540,4,1,Male,18,13,Sales,No,0,No,23000.0,8.6,0.994934,0.983066,1,2,2.0,4.0,0.0,1.0,0.0,1.0,2,Own,Domestic,13000.0,26,Yes,No,Mast,0,10,2872.9,No,7, $10.20 , $29.85 ,Yes, $36.15 ,186.95,Yes,1, $22.95 ,1,Yes,Yes,No,2,Yes,Yes,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes,1.0,1,2,1,1,2,2.0,10.2,1,1,1
2824,0768-LXMQMP-HE5,5,2,Male,67,18,Sales,No,11,No,68000.0,12.4,2.521168,5.910832,2,2,1.0,3.0,3.0,0.0,0.0,1.0,1,Own,Domestic,35400.0,30,No,Yes,AMEX,18,15,8384.6,No,39, $21.45 , $265.35 ,No, $-   ,0.0,No,1, $27.85 ,1,Yes,Yes,No,2,Yes,Yes,Yes,No,No,21,Yes,Yes,No,No,Yes,1.0,2,3,4,3,2,2.0,21.45,1,1,2
2825,9145-VOOJAV-81C,4,1,Male,71,9,Crafts,No,39,No,175000.0,20.0,14.28,20.72,2,2,1.0,3.0,0.0,3.0,0.0,0.0,0,-1,-1,1000.0,23,No,Yes,Mast,38,18,6438.9,Yes,72, $81.00 ," $1,980.60 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,No,Yes,No,No,20,No,No,No,No,Yes,1.0,2,4,4,4,1,1.0,81.0,1,1,1
2826,1914-CIAQRB-GG5,4,4,Female,37,16,Professional,No,7,No,54000.0,7.1,1.03518,2.79882,2,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Foreign,28100.0,29,No,No,Disc,10,13,7771.7,No,26, $16.20 , $117.75 ,Yes, $62.05 ,1530.5,Yes,1, $68.25 ,1,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,13,Yes,Yes,Yes,Yes,Yes,2.0,2,2,2,2,2,2.0,16.2,1,1,2
2827,1396-NUQYXY-TWM,2,2,Male,45,16,Labor,No,15,No,55000.0,2.8,0.2926,1.2474,2,1,2.0,1.0,1.0,0.0,0.0,0.0,4,Own,Domestic,29400.0,23,Yes,Yes,Disc,26,11,4691.6,Yes,47, $54.30 , $906.95 ,Yes, $23.70 ,1099.55,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,13,Yes,No,Yes,No,Yes,1.0,2,1,2,3,1,1.0,54.3,1,1,2
2828,2013-ZYDGGG-M64,4,3,Male,65,11,Sales,No,6,No,30000.0,1.4,0.19026,0.22974,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1,Own,Domestic,17000.0,30,No,Yes,Mast,7,9,2017.0,No,17, $13.35 , $83.45 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,Yes,No,20,No,No,No,No,No,1.0,2,1,4,1,1,1.0,13.35,1,1,1
2829,9045-LMVJAY-C5G,1,1,Male,22,14,Crafts,No,1,No,31000.0,6.7,0.488095,1.588905,2,2,4.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,19100.0,23,Yes,No,AMEX,4,13,5944.1,Yes,36, $27.45 , $349.20 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,23,No,No,No,No,No,1.0,2,2,1,2,1,2.0,27.45,1,1,1
2830,8257-ZUSJDX-QFN,1,1,Male,65,22,Agriculture,No,20,No,95000.0,2.3,0.220685,1.964315,2,2,1.0,3.0,2.0,1.0,0.0,1.0,1,Own,Foreign,53200.0,10,No,Yes,AMEX,29,11,4600.5,No,45, $49.35 , $801.45 ,No, $-   ,0.0,Yes,1, $55.20 ,1,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,No,16,Yes,Yes,Yes,Yes,Yes,1.0,2,1,4,3,2,2.0,49.35,1,1,3
2831,6839-WSKKYK-D4T,2,5,Female,58,15,Service,No,11,No,43000.0,2.0,0.18232,0.67768,2,2,1.0,3.0,3.0,0.0,0.0,1.0,2,Lease,Domestic,20900.0,24,No,No,Visa,25,11,1410.5,No,60, $30.00 , $676.10 ,Yes, $40.80 ,2383.5,No,0, $-   ,1,Yes,No,No,2,No,No,No,No,Yes,24,Yes,No,Yes,No,Yes,2.0,2,1,3,4,1,2.0,30.0,1,2,1
2832,5336-PGMTUH-ETS,5,3,Male,62,15,Agriculture,No,23,No,66000.0,12.7,3.998214,4.383786,2,2,1.0,0.0,0.0,0.0,0.0,1.0,3,Own,Domestic,30800.0,28,No,No,AMEX,27,9,3634.2,No,67, $51.15 ," $1,141.50 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,Yes,No,19,Yes,No,Yes,No,Yes,1.0,2,3,3,4,1,2.0,51.15,1,1,2
2833,4620-PJTNNY-HPV,4,3,Female,25,11,Sales,No,1,No,32000.0,5.3,0.1272,1.5688,2,1,5.0,1.0,1.0,0.0,0.0,0.0,1,Own,Foreign,17500.0,30,No,No,Disc,7,15,2067.6,No,29, $16.50 , $142.65 ,No, $-   ,0.0,Yes,1, $32.10 ,1,No,Yes,Yes,3,Yes,Yes,Yes,Yes,No,21,Yes,No,Yes,No,Yes,2.0,2,2,1,2,1,1.0,16.5,1,1,1
2834,2704-RLBHGY-MD9,3,5,Male,46,12,Agriculture,No,20,No,124000.0,16.6,3.725704,16.858296,2,2,1.0,2.0,1.0,1.0,0.0,0.0,1,Own,Foreign,80600.0,34,No,No,AMEX,18,15,4487.3,No,33, $63.30 , $655.75 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,Yes,Yes,Yes,No,17,No,Yes,Yes,No,Yes,1.0,2,4,2,2,2,1.0,63.3,1,1,4
2835,7715-JQTDUG-FFX,1,1,Male,46,15,Sales,No,6,No,64000.0,6.8,1.836544,2.515456,2,2,1.0,3.0,0.0,2.0,1.0,1.0,2,Own,Foreign,35900.0,17,Yes,Yes,Visa,7,9,3936.8,No,15, $20.55 , $85.30 ,Yes, $25.20 ,348.55,No,0, $-   ,1,Yes,No,Yes,1,No,No,No,No,No,23,Yes,Yes,Yes,No,No,1.0,2,2,2,1,2,2.0,20.55,1,1,2
2836,6164-ZUOJYL-DDM,5,5,Female,33,14,Sales,No,2,No,28000.0,10.6,0.86072,2.10728,1,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Own,Foreign,11500.0,35,Yes,No,Visa,3,9,1572.0,Yes,15, $11.40 , $67.25 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,25,Yes,No,No,No,No,2.0,1,3,2,1,1,2.0,11.4,1,1,1
2837,5820-CFGSKO-LH2,3,1,Male,61,17,Professional,No,15,Yes,48000.0,13.1,0.591072,5.696928,2,1,2.0,2.0,0.0,2.0,0.0,1.0,5,Own,Domestic,19100.0,22,Yes,Yes,AMEX,32,14,5014.0,No,61, $36.90 , $782.10 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,24,Yes,No,Yes,No,Yes,1.0,2,3,3,4,1,2.0,36.9,1,1,1
2838,0594-EMVICD-E3H,4,1,Female,71,16,Professional,No,19,No,102000.0,7.5,0.9333,6.7167,2,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Foreign,47300.0,15,No,No,AMEX,30,8,8655.4,No,66, $50.40 ," $1,163.40 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,Yes,0,No,No,No,Yes,No,21,Yes,No,Yes,No,Yes,2.0,2,2,4,4,1,2.0,50.4,1,1,2
2839,0726-KBNZRH-2DR,1,1,Male,19,14,Sales,No,0,No,36000.0,6.1,1.126548,1.069452,1,2,1.0,11.0,3.0,0.0,0.0,1.0,3,Own,Domestic,22200.0,19,No,Yes,Disc,1,12,4971.4,Yes,17, $113.40 , $637.10 ,No, $-   ,0.0,Yes,1, $32.10 ,1,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,No,27,Yes,Yes,Yes,Yes,Yes,1.0,1,2,1,1,2,2.0,113.4,1,1,1
2840,3833-RQEFZV-E3U,4,5,Female,24,14,Sales,No,1,No,26000.0,14.6,1.188148,2.607852,1,2,3.0,1.0,1.0,0.0,0.0,1.0,1,Own,Domestic,10600.0,27,No,No,Mast,6,10,2695.7,Yes,36, $54.45 , $656.40 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,23,No,No,No,No,Yes,2.0,1,3,1,2,1,2.0,54.45,1,1,1
2841,5287-GQWEBQ-575,1,5,Female,23,15,Labor,No,1,No,22000.0,10.5,1.33287,0.97713,2,1,5.0,3.0,1.0,0.0,2.0,0.0,3,Own,Domestic,14300.0,23,No,No,Visa,1,7,893.3,No,1, $8.40 , $2.80 ,Yes, $34.20 ,34.2,Yes,1, $14.90 ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,9,No,Yes,No,Yes,No,2.0,2,3,1,1,2,1.0,8.4,1,1,1
2842,0675-TNFPMK-44B,1,1,Male,54,14,Sales,No,6,No,35000.0,8.1,0.745605,2.089395,2,2,1.0,2.0,1.0,1.0,0.0,0.0,0,-1,-1,1000.0,22,No,Yes,Mast,26,11,3419.5,No,59, $26.55 , $469.55 ,No, $-   ,0.0,Yes,1, $29.15 ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,15,No,No,No,No,Yes,1.0,2,2,3,3,1,1.0,26.55,1,1,1
2843,6509-SLEQAG-75C,3,3,Male,70,14,Professional,No,18,No,87000.0,11.7,2.086695,8.092305,2,1,2.0,2.0,0.0,1.0,0.0,0.0,1,Own,Foreign,21500.0,36,No,Yes,AMEX,26,11,3502.2,No,49, $21.00 , $325.70 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,21,No,No,Yes,No,Yes,1.0,2,3,4,3,1,1.0,21.0,1,1,1
2844,5393-SYOAIL-N5S,1,1,Female,19,12,Professional,No,0,No,19000.0,7.8,0.08151,1.40049,1,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,9400.0,19,No,No,Mast,1,7,2049.8,No,7, $13.35 , $43.35 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,26,No,No,No,No,No,2.0,1,2,1,1,1,1.0,13.35,1,1,1
2845,2869-XNMXQZ-101,1,3,Male,44,8,Sales,No,2,No,22000.0,9.6,1.053888,1.058112,2,1,2.0,4.0,0.0,0.0,0.0,0.0,2,Own,Domestic,10400.0,22,Yes,Yes,Mast,5,11,2078.8,Yes,6, $16.50 , $21.95 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,27,No,No,No,No,No,1.0,2,2,2,1,1,1.0,16.5,1,1,1
2846,1269-PDECAF-N66,3,3,Male,79,11,Sales,No,20,Yes,12000.0,5.4,0.26568,0.38232,2,1,2.0,6.0,2.0,0.0,0.0,0.0,1,Lease,Domestic,7500.0,21,No,No,Visa,39,7,1224.4,Yes,72, $75.00 ," $1,897.75 ",Yes, $54.05 ,3923.95,Yes,1, $46.75 ,2,Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,20,Yes,No,Yes,Yes,Yes,1.0,2,2,4,4,1,1.0,75.0,1,3,1
2847,7157-SIJCJP-JSV,1,1,Female,62,8,Service,No,28,No,111000.0,2.4,0.375624,2.288376,2,1,2.0,3.0,0.0,2.0,1.0,1.0,3,Own,Foreign,59700.0,23,No,No,Visa,26,8,1407.5,No,57, $58.65 ," $1,066.55 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,22,No,No,No,No,Yes,2.0,2,1,3,3,1,2.0,58.65,1,1,3
2848,2640-TFNEVP-MIP,3,4,Female,35,14,Service,No,10,No,53000.0,11.4,0.592116,5.449884,2,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Own,Foreign,25800.0,38,Yes,No,Visa,17,14,4441.0,No,45, $21.15 , $337.40 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,No,0,No,No,No,No,No,21,No,No,No,No,No,2.0,2,3,2,3,1,2.0,21.15,1,1,2
2849,6859-QHDZGI-0YU,1,2,Male,41,13,Agriculture,No,15,No,44000.0,8.5,0.32164,3.41836,2,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Lease,Foreign,21400.0,25,No,Yes,Disc,8,9,2792.1,Yes,18, $21.60 , $117.90 ,No, $-   ,0.0,No,0, $-   ,1,No,Yes,No,0,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No,1.0,2,2,2,1,2,2.0,21.6,1,1,1
2850,9796-BYXDZX-K3X,3,5,Male,69,15,Service,No,11,Yes,22000.0,14.2,1.35894,1.76506,2,1,2.0,4.0,0.0,1.0,3.0,1.0,1,Own,Foreign,10800.0,31,No,Yes,Mast,38,7,910.6,No,70, $55.20 ," $1,267.05 ",Yes, $31.75 ,2098.55,Yes,0, $-   ,1,Yes,No,No,4,No,No,No,No,Yes,19,Yes,Yes,No,No,Yes,1.0,2,3,4,4,2,2.0,55.2,1,2,1
2851,9835-WHJVJX-VJP,5,4,Female,20,15,Sales,No,0,No,42000.0,5.3,0.665574,1.560426,1,1,4.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,19400.0,20,Yes,Yes,Mast,2,16,6173.0,Yes,17, $26.70 , $153.75 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,23,No,No,No,No,No,2.0,1,2,1,1,1,1.0,26.7,1,1,1
2852,4718-YJTFAH-GXF,3,2,Female,76,15,Sales,No,17,Yes,18000.0,12.3,0.46494,1.74906,2,1,2.0,2.0,2.0,0.0,0.0,0.0,2,Lease,Domestic,9000.0,28,Yes,No,Visa,39,7,1390.0,Yes,69, $104.55 ," $2,418.95 ",Yes, $38.10 ,2716.85,Yes,0, $-   ,1,Yes,No,No,1,No,No,No,No,No,26,Yes,Yes,Yes,No,Yes,2.0,2,3,4,4,2,1.0,104.55,1,2,1
