gutenberg_id,text,document
36,"twilight. Each of the Martians, standing in the great crescent I have",The War of the Worlds_15
36,"described, had discharged, by means of the gunlike tube he carried, a",The War of the Worlds_15
36,"huge canister over whatever hill, copse, cluster of houses, or other",The War of the Worlds_15
36,"possible cover for guns, chanced to be in front of him. Some fired only",The War of the Worlds_15
36,"one of these, some two—as in the case of the one we had seen; the one",The War of the Worlds_15
36,at Ripley is said to have discharged no fewer than five at that time.,The War of the Worlds_15
36,These canisters smashed on striking the ground—they did not explode—and,The War of the Worlds_15
36,"incontinently disengaged an enormous volume of heavy, inky vapour,",The War of the Worlds_15
36,"coiling and pouring upward in a huge and ebony cumulus cloud, a gaseous",The War of the Worlds_15
36,hill that sank and spread itself slowly over the surrounding country.,The War of the Worlds_15
36,"And the touch of that vapour, the inhaling of its pungent wisps, was",The War of the Worlds_15
36,death to all that breathes.,The War of the Worlds_15
36,,The War of the Worlds_15
36,"It was heavy, this vapour, heavier than the densest smoke, so that,",The War of the Worlds_15
36,"after the first tumultuous uprush and outflow of its impact, it sank",The War of the Worlds_15
36,down through the air and poured over the ground in a manner rather,The War of the Worlds_15
36,"liquid than gaseous, abandoning the hills, and streaming into the",The War of the Worlds_15
36,valleys and ditches and watercourses even as I have heard the,The War of the Worlds_15
36,carbonic-acid gas that pours from volcanic clefts is wont to do. And,The War of the Worlds_15
36,"where it came upon water some chemical action occurred, and the surface",The War of the Worlds_15
36,would be instantly covered with a powdery scum that sank slowly and,The War of the Worlds_15
36,"made way for more. The scum was absolutely insoluble, and it is a",The War of the Worlds_15
36,"strange thing, seeing the instant effect of the gas, that one could",The War of the Worlds_15
36,drink without hurt the water from which it had been strained. The,The War of the Worlds_15
36,vapour did not diffuse as a true gas would do. It hung together in,The War of the Worlds_15
36,"banks, flowing sluggishly down the slope of the land and driving",The War of the Worlds_15
36,"reluctantly before the wind, and very slowly it combined with the mist",The War of the Worlds_15
36,"and moisture of the air, and sank to the earth in the form of dust.",The War of the Worlds_15
36,Save that an unknown element giving a group of four lines in the blue,The War of the Worlds_15
36,"of the spectrum is concerned, we are still entirely ignorant of the",The War of the Worlds_15
36,nature of this substance.,The War of the Worlds_15
36,,The War of the Worlds_15
36,"Once the tumultuous upheaval of its dispersion was over, the black",The War of the Worlds_15
36,"smoke clung so closely to the ground, even before its precipitation,",The War of the Worlds_15
36,"that fifty feet up in the air, on the roofs and upper stories of high",The War of the Worlds_15
36,"houses and on great trees, there was a chance of escaping its poison",The War of the Worlds_15
36,"altogether, as was proved even that night at Street Cobham and Ditton.",The War of the Worlds_15
36,,The War of the Worlds_15
36,The man who escaped at the former place tells a wonderful story of the,The War of the Worlds_15
36,"strangeness of its coiling flow, and how he looked down from the church",The War of the Worlds_15
36,spire and saw the houses of the village rising like ghosts out of its,The War of the Worlds_15
36,"inky nothingness. For a day and a half he remained there, weary,",The War of the Worlds_15
36,"starving and sun-scorched, the earth under the blue sky and against the",The War of the Worlds_15
36,"prospect of the distant hills a velvet-black expanse, with red roofs,",The War of the Worlds_15
36,"green trees, and, later, black-veiled shrubs and gates, barns,",The War of the Worlds_15
36,"outhouses, and walls, rising here and there into the sunlight.",The War of the Worlds_15
36,,The War of the Worlds_15
36,"But that was at Street Cobham, where the black vapour was allowed to",The War of the Worlds_15
36,remain until it sank of its own accord into the ground. As a rule the,The War of the Worlds_15
36,"Martians, when it had served its purpose, cleared the air of it again",The War of the Worlds_15
36,by wading into it and directing a jet of steam upon it.,The War of the Worlds_15
36,,The War of the Worlds_15
36,"This they did with the vapour banks near us, as we saw in the starlight",The War of the Worlds_15
36,"from the window of a deserted house at Upper Halliford, whither we had",The War of the Worlds_15
36,returned. From there we could see the searchlights on Richmond Hill and,The War of the Worlds_15
36,"Kingston Hill going to and fro, and about eleven the windows rattled,",The War of the Worlds_15
36,and we heard the sound of the huge siege guns that had been put in,The War of the Worlds_15
36,position there. These continued intermittently for the space of a,The War of the Worlds_15
36,"quarter of an hour, sending chance shots at the invisible Martians at",The War of the Worlds_15
36,"Hampton and Ditton, and then the pale beams of the electric light",The War of the Worlds_15
36,"vanished, and were replaced by a bright red glow.",The War of the Worlds_15
36,,The War of the Worlds_15
36,Then the fourth cylinder fell—a brilliant green meteor—as I learned,The War of the Worlds_15
36,"afterwards, in Bushey Park. Before the guns on the Richmond and",The War of the Worlds_15
36,"Kingston line of hills began, there was a fitful cannonade far away in",The War of the Worlds_15
36,"the southwest, due, I believe, to guns being fired haphazard before the",The War of the Worlds_15
36,black vapour could overwhelm the gunners.,The War of the Worlds_15
36,,The War of the Worlds_15
36,"So, setting about it as methodically as men might smoke out a wasps’",The War of the Worlds_15
36,"nest, the Martians spread this strange stifling vapour over the",The War of the Worlds_15
36,"Londonward country. The horns of the crescent slowly moved apart, until",The War of the Worlds_15
36,at last they formed a line from Hanwell to Coombe and Malden. All night,The War of the Worlds_15
36,"through their destructive tubes advanced. Never once, after the Martian",The War of the Worlds_15
36,"at St. George’s Hill was brought down, did they give the artillery the",The War of the Worlds_15
36,ghost of a chance against them. Wherever there was a possibility of,The War of the Worlds_15
36,"guns being laid for them unseen, a fresh canister of the black vapour",The War of the Worlds_15
36,"was discharged, and where the guns were openly displayed the Heat-Ray",The War of the Worlds_15
36,was brought to bear.,The War of the Worlds_15
36,,The War of the Worlds_15
36,By midnight the blazing trees along the slopes of Richmond Park and the,The War of the Worlds_15
36,"glare of Kingston Hill threw their light upon a network of black smoke,",The War of the Worlds_15
36,blotting out the whole valley of the Thames and extending as far as the,The War of the Worlds_15
36,"eye could reach. And through this two Martians slowly waded, and turned",The War of the Worlds_15
36,their hissing steam jets this way and that.,The War of the Worlds_15
36,,The War of the Worlds_15
36,"They were sparing of the Heat-Ray that night, either because they had",The War of the Worlds_15
36,but a limited supply of material for its production or because they did,The War of the Worlds_15
36,not wish to destroy the country but only to crush and overawe the,The War of the Worlds_15
36,opposition they had aroused. In the latter aim they certainly,The War of the Worlds_15
36,succeeded. Sunday night was the end of the organised opposition to,The War of the Worlds_15
36,"their movements. After that no body of men would stand against them, so",The War of the Worlds_15
36,hopeless was the enterprise. Even the crews of the torpedo-boats and,The War of the Worlds_15
